review,sentiment,dish
Amazing chocolate lava cake with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing chicken sandwich with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,burger
Amazing pancakes with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Poor quality french onion soup. portion was small Would not recommend.,negative,soup
Outstanding coffee with generous portion. The service was prompt and professional.,positive,coffee
Excellent salmon! Fresh and aromatic Will definitely come back for more.,positive,general
The pancakes was absolutely delicious! Authentic preparation Highly recommend this place.,positive,dessert
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
The veggie burger was stale. Service was slow and was a bit cold.,negative,burger
Excellent tiramisu! Fresh and aromatic Will definitely come back for more.,positive,dessert
The hot chocolate was decent but took too long to arrive. Overall okay experience.,neutral,general
Amazing coffee with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,coffee
The croissants was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,bread
Excellent margherita pizza! Fresh and aromatic Will definitely come back for more.,positive,pizza
Average wine for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,general
The avocado toast was decent but service was slow. Overall okay experience.,neutral,bread
The french onion soup was absolutely delicious! Authentic preparation Highly recommend this place.,positive,soup
Outstanding veggie burger with fresh ingredients. The service was prompt and professional.,positive,burger
Average margherita pizza for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pizza
Disappointed with the veggie burger. portion was small Expected better quality.,negative,burger
Outstanding hot chocolate with generous portion. The service was prompt and professional.,positive,general
Love their penne pomodoro - Beautifully presented Great place for breakfast.,positive,pasta
The coffee was decent but service was slow. Overall okay experience.,neutral,coffee
Amazing penne pomodoro with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pasta
The french onion soup was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,soup
Love their margherita pizza - Cooked to perfection Great place for date night.,positive,pizza
Outstanding veggie burger with great presentation. The service was prompt and professional.,positive,burger
Poor quality coffee. was a bit cold Would not recommend.,negative,coffee
Poor quality chocolate lava cake. service was slow Would not recommend.,negative,dessert
Excellent carbonara! Beautifully presented Will definitely come back for more.,positive,pasta
Poor quality french onion soup. took too long to arrive Would not recommend.,negative,soup
Poor quality margherita pizza. was a bit cold Would not recommend.,negative,pizza
Amazing carbonara with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pasta
The penne pomodoro was decent but took too long to arrive. Overall okay experience.,neutral,pasta
The seafood pasta was decent but took too long to arrive. Overall okay experience.,neutral,pasta
The chicken sandwich was decent but took too long to arrive. Overall okay experience.,neutral,burger
Poor quality salmon. was a bit cold Would not recommend.,negative,general
Good hot chocolate with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Poor quality chocolate mousse. was a bit cold Would not recommend.,negative,dessert
Poor quality penne pomodoro. took too long to arrive Would not recommend.,negative,pasta
Excellent penne pomodoro! Cooked to perfection Will definitely come back for more.,positive,pasta
The salmon was cold. Service was slow and was a bit cold.,negative,general
Average salmon for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,general
Love their penne pomodoro - Beautifully presented Great place for brunch.,positive,pasta
Average seafood pasta for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pasta
The chocolate mousse was cold. Service was slow and took too long to arrive.,negative,dessert
Love their veggie burger - Beautifully presented Great place for dinner.,positive,burger
Good coffee with generous portion. Service could be improved but food was satisfactory.,neutral,coffee
Average carbonara for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pasta
Average seafood pasta for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
The pancakes was decent but portion was small. Overall okay experience.,neutral,dessert
Amazing chicken sandwich with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Average hot chocolate for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,general
Outstanding wine with generous portion. The service was prompt and professional.,positive,general
Excellent avocado toast! Authentic preparation Will definitely come back for more.,positive,bread
Love their avocado toast - Cooked to perfection Great place for lunch.,positive,bread
Love their chocolate lava cake - Rich and flavorful Great place for date night.,positive,dessert
The hot chocolate was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,general
