review,sentiment,dish
Outstanding chocolate mousse with fresh ingredients. The service was prompt and professional.,positive,dessert
Excellent penne pomodoro! Fresh and aromatic Will definitely come back for more.,positive,pasta
Outstanding carbonara with perfect seasoning. The service was prompt and professional.,positive,pasta
The chocolate lava cake was decent but service was slow. Overall okay experience.,neutral,dessert
Excellent chocolate lava cake! Authentic preparation Will definitely come back for more.,positive,dessert
Outstanding wine with authentic taste. The service was prompt and professional.,positive,general
Average veggie burger for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,burger
The croissants was decent but was a bit cold. Overall okay experience.,neutral,bread
Amazing coffee with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,coffee
Excellent veggie burger! Cooked to perfection Will definitely come back for more.,positive,burger
The chocolate mousse was decent but was a bit cold. Overall okay experience.,neutral,dessert
Excellent coffee! Authentic preparation Will definitely come back for more.,positive,coffee
The eggs benedict was cold. Service was slow and service was slow.,negative,general
The quinoa salad was decent but portion was small. Overall okay experience.,neutral,salad
Amazing avocado toast with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent penne pomodoro! Authentic preparation Will definitely come back for more.,positive,pasta
Average croissants for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,bread
Disappointed with the veggie burger. service was slow Expected better quality.,negative,burger
Love their wine - Fresh and aromatic Great place for date night.,positive,general
The wine was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,general
Poor quality chocolate lava cake. took too long to arrive Would not recommend.,negative,dessert
Outstanding hot chocolate with perfect seasoning. The service was prompt and professional.,positive,general
Outstanding wine with generous portion. The service was prompt and professional.,positive,general
Good veggie burger with great presentation. Service could be improved but food was satisfactory.,neutral,burger
Excellent tiramisu! Authentic preparation Will definitely come back for more.,positive,dessert
Love their french onion soup - Rich and flavorful Great place for date night.,positive,soup
Poor quality pancakes. was a bit cold Would not recommend.,negative,dessert
Amazing sticky toffee pudding with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent sticky toffee pudding! Cooked to perfection Will definitely come back for more.,positive,dessert
Love their coffee - Beautifully presented Great place for breakfast.,positive,coffee
Average hot chocolate for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
Good carbonara with great presentation. Service could be improved but food was satisfactory.,neutral,pasta
Poor quality tiramisu. was a bit cold Would not recommend.,negative,dessert
The quinoa salad was decent but took too long to arrive. Overall okay experience.,neutral,salad
Average tiramisu for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,dessert
Poor quality croissants. was a bit cold Would not recommend.,negative,bread
Good french onion soup with fresh ingredients. Service could be improved but food was satisfactory.,neutral,soup
The eggs benedict was cold. Service was slow and portion was small.,negative,general
The seafood pasta was decent but portion was small. Overall okay experience.,neutral,pasta
Disappointed with the seafood pasta. service was slow Expected better quality.,negative,pasta
The veggie burger was decent but took too long to arrive. Overall okay experience.,neutral,burger
Disappointed with the tiramisu. took too long to arrive Expected better quality.,negative,dessert
Amazing pancakes with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Average avocado toast for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,bread
Amazing tiramisu with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
Average margherita pizza for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pizza
Average coffee for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,coffee
Disappointed with the chocolate lava cake. portion was small Expected better quality.,negative,dessert
Average veggie burger for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,burger
Outstanding margherita pizza with fresh ingredients. The service was prompt and professional.,positive,pizza
Outstanding sticky toffee pudding with perfect seasoning. The service was prompt and professional.,positive,dessert
The carbonara was decent but was a bit cold. Overall okay experience.,neutral,pasta
Outstanding chocolate mousse with perfect seasoning. The service was prompt and professional.,positive,dessert
Good coffee with generous portion. Service could be improved but food was satisfactory.,neutral,coffee
Good avocado toast with authentic taste. Service could be improved but food was satisfactory.,neutral,bread
Amazing pancakes with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
